Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Brunei Darussalam,41.31429364,35.49306725,33.80530973,21.38001796,13.05791927,14.42999304,21.25972436,15.0554608,13.48643844,11.36670446,10.43740192,12.98480375,13.66807367,17.55651355,23.6918138,26.02240055,32.88336825,39.59097133,27.44234569,35.24580943,34.61965456,34.80471468,41.06650729,38.6777535,40.58783027,31.27256764,25.85104303
Bhutan,37.45970456,27.21326604,31.3105534,35.24741052,50.34362972,62.56872691,62.11977823,60.6931954,66.49511574,54.03528615,48.11004606,30.03429982,43.98433153,46.95935143,63.20533268,69.28900344,69.47258382,47.18164746,53.43601845,55.46128797,57.26905251,54.16776241,54.01552831,46.0853526,39.07057561,44.38859926,
Botswana,23.44352121,24.0519866,37.93667259,25.62595125,29.55108039,29.88813662,30.19380521,30.14300742,31.351443,25.37413389,21.69278159,23.07475686,35.4683348,32.62990767,34.70210913,39.11811505,35.99986178,24.87932872,25.25306257,28.44328922,22.06769821,25.00589632,25.90287964,30.82044056,32.72717343,27.38287766,24.95089955
Central African Republic,7.275021434,10.08018914,11.01276891,12.9619644,11.07229594,10.24082921,9.624946666,6.404792507,6.812138026,9.864817356,10.23421102,10.68724058,12.72849237,13.20417248,16.8437813,13.70846447,10.83397513,7.515324022,21.99079072,21.80538045,22.46346795,25.6012512,26,26,26,25.36414,24.32666
Canada,18.92772326,21.21800208,21.04527298,20.68424285,20.61446771,19.67139493,19.73934541,20.46667761,21.38286053,22.63204211,23.59589302,23.90787622,24.07250278,21.95949429,23.4820047,24.15145347,24.8675436,24.90767507,24.87070761,23.82159339,22.76112016,23.55046923,23.37731116,23.04242417,22.25692306,23.80537596,24.52630501
Central Europe and the Baltics,24.78167961,25.80099914,26.0961401,25.3310187,25.42823442,24.22365133,23.42755502,23.69666856,24.99151056,24.75599071,26.61796151,28.90802522,28.58006758,22.92333856,23.01987053,23.82101271,22.50756303,21.58261524,22.56598513,23.13625319,21.86585968,22.18458009,23.37803295,23.25534994,22.00900967,24.72666403,26.26798932
Switzerland,27.60826077,26.09019169,27.41310524,27.08027195,27.23419109,27.695137,26.21494022,25.98441819,24.54846447,27.189219,27.91893406,26.7888146,27.41202622,28.34198949,25.8955592,28.49241873,26.660229,25.15493396,25.55319604,25.07486328,25.5619284,26.04431434,25.73445323,26.4377929,29.57874984,26.10462738,24.53737926
Channel Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,29.88121126,29.85926565,28.61868628,22.55047469,23.75075555,24.09121391,24.10838781,23.39913543,21.24322728,23.26770087,22.18632038,22.34802267,28.89694247,22.92000792,24.77546766,26.64629672,28.79134947,27.4969588,25.15809342,25.59943795,23.70879029,22.63666996,24.20307842,25.0235627,21.12528198,24.44728162,25.41774143
China,37.54172047,35.52294565,34.81368233,34.10970891,33.57302849,35.54159672,36.15344344,39.62013059,41.84719726,40.34614955,39.9103387,40.48219017,42.26902681,45.35623583,46.55615471,46.6601211,46.22526559,46.39894934,45.82395276,43.23480666,42.63137693,43.01329739,43.79347517,43.25110564,43.36667423,43.14029907,43.28930924
