Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Jordan,13.7,13.685,13.704,13.708,13.7,14.7,15.3,14.5,14.578,14.8,14,13.1,12.7,12.9,12.5,12.9,12.2,12.6,11.9,13.08,15.28,18.12,18.26,16.8,19.21,18.444,17.874
Japan,3.4,3.4,4.1,4.7,4.75,5.02,5.39,5.25,4.73,4.45,4.19,3.89,4,5.07,5.1,4.55,4.36,4.04,3.59,3.39,3.13,2.82,2.47,2.35,2.8,2.8,2.641
Kazakhstan,12.96,13.01,13.13,13.46,12.75,10.43,9.33,8.78,8.4,8.13,7.79,7.26,6.63,6.55,5.77,5.39,5.29,5.2,5.06,4.93,4.96,4.9,4.85,4.8,4.89,5.162,5.008
Kenya,3.156,3.184,3.131,3.125,3.128,3.07,3.09,3.042,2.997,2.968,2.942,2.919,2.976,2.92,2.846,2.859,2.844,2.831,2.796,2.774,2.76,3.52,4.245,5.01,5.616,5.644,5.502
Kyrgyz Republic,1.623,1.744,1.764,1.871,1.983,2.075,2.11,2.282,2.375,2.381,2.512,2.677,2.77,2.788,2.834,3.022,3.027,3.296,3.283,3.378,3.483,3.589,3.67,4.25,4.63,4.766,4.567
Cambodia,0.84,0.913,0.952,0.898,0.972,1.04,1.107,1.121,1.134,1.13,1.209,1.26,0.82,0.58,0.77,0.58,0.509,0.44,0.69,0.39,0.72,0.14,0.142,0.146,0.298,0.295,0.361
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",2.05,2.61,6.96,6.34,4.06,3.7,3.05,3.35,3.42,3.48,3.25,3.01,2.96,3.36,3.32,2.99,2.81,2.75,3.08,3.55,3.65,3.65,3.82,3.75,3.93,3.64,2.788
Kuwait,0.7,0.7,0.7,0.7,0.8,0.8,1.1,1.3,1.7,1.493,1.3,1.5,1.75,1.64,1.82,2.033,2.318,2.622,2.9,2.2,2.16,2.198,2.158,2.156,3.331,2.818,2.482
Latin America & Caribbean (excluding high income),8.064297196,7.948090471,8.35162907,9.125520283,9.035228698,8.764814876,9.08476969,8.895057751,8.350270903,8.103873234,7.464322581,7.07656078,6.703517136,7.701175977,6.973757753,6.632398663,6.362267055,6.286876781,6.089497213,6.688731266,7.943972151,8.238299054,8.108298861,8.131909089,10.25705454,9.33579553,7.045669872
Lao PDR,2.485,2.367,2.382,2.102,2.04,1.913,1.778,1.642,1.503,1.35,1.191,1.092,0.965,0.848,0.71,1.069,1.422,1.775,2.146,2.521,2.896,3.27,3.266,3.273,3.576,3.637,2.633
Lebanon,8.476,8.62,8.488,8.444,8.318,8.185,8.091,7.994,7.85,8.293,8.701,8.98,7.672,6.35,6.836,7.383,7.83,8.28,8.765,9.263,9.723,10.211,10.728,11.3,12.971,12.497,12.635
Liberia,2.14,2.122,2.134,2.134,2.123,2.2,2.206,2.262,2.226,2.227,2.228,2.233,2.249,2.263,2.27,2.212,2.162,2.11,2.08,2.577,3.08,3.042,3.025,3.017,3.842,3.672,3.634
Libya,20.01,19.993,19.943,19.886,19.806,19.81,19.753,19.574,19.606,19.489,19.491,19.443,19.428,19.411,19.308,19.446,19.03,19.46,19.611,19.521,19.516,19.291,19.446,19.612,20.343,20.606,20.68
St. Lucia,16.33,20.47,21.6,18.09,16.49,18.515,20.39,22.18,20.97,18.7,16,14,12.72,15.37,17.111,18.86,19.06,22.21,21.303,20.556,19.659,18.86,19.08,15.32,20.39,19.52,17.362
Latin America & Caribbean,8.307076453,8.15709354,8.501836126,9.458089104,9.332720479,9.062225127,9.500946769,9.344078579,8.746063669,8.292915354,7.595036912,7.153981087,6.786551754,7.758904045,7.064826866,6.695434688,6.40991321,6.370230112,6.174300667,6.669012916,7.782005303,8.04569833,7.938163723,7.983433531,10.20078448,9.236440299,7.02316962
Least developed countries: UN classification,4.102671122,4.164999297,4.21720365,4.274178625,4.32431789,4.367794186,4.453686675,4.551065755,4.506015074,4.477018223,4.390023695,4.467262736,4.511322568,4.598308256,4.629980052,4.65598744,4.679468413,4.65154099,4.652114207,4.730258898,4.7947935,4.879533522,4.791442589,4.798019691,5.609593534,5.62516766,5.466356205
Low income,4.671858522,4.772233713,4.863813325,4.938888766,4.994801261,4.993196554,4.965744286,4.909005461,4.745862275,4.607693226,4.632451131,4.673468764,4.791350004,4.691894117,4.825415649,4.855370616,4.867758467,4.720163913,4.757330855,4.898633299,5.004172782,5.103890075,5.107377096,5.144135701,5.900354309,5.602215716,5.520619654
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,11.35,10.6,9.17,8.88,7.74,7.9,8.76,8.22,8.38,7.67,6.5,5.97,5.22,5.85,4.78,4.12,3.88,4.24,4.19,4.52,4.24,4.05,4.32,4.67,5.2,5.239,6.705
Lower middle income,6.149098061,6.258974721,6.451214017,6.620337578,6.682014445,6.748881994,6.754000858,6.821582917,6.733723543,6.776740578,6.590183525,6.44804974,6.328595107,6.476838149,6.400824198,6.366689713,6.388726338,6.374066732,6.328230606,6.457251473,6.421970581,6.375584012,6.223680579,5.73089945,7.777896698,6.787561569,6.457085511
Low & middle income,5.457200719,5.58709351,5.828538496,6.024969449,5.919885821,6.068166886,6.233590245,6.350983051,6.239447943,6.234142101,6.02984038,5.897247634,5.867977016,6.118005199,5.915858701,5.805222754,5.734748844,5.722071813,5.696330308,5.869814853,5.971667493,5.939821053,5.840763891,5.716460795,6.982818346,6.331615469,6.062499698
Lesotho,16.992,17.033,17.08,17.098,17,16.999,17.064,16.955,17.021,16.966,16.938,16.928,16.882,17.048,16.867,16.872,16.813,16.916,16.904,16.852,16.825,16.985,16.918,16.88,18.461,18.293,18.039
Late-demographic dividend,4.642996032,4.903567374,5.167209965,5.408330896,5.234849393,5.433589639,5.644569157,5.878156743,5.685501663,5.623039114,5.359963425,5.082330655,5.115542586,5.541940015,5.19777055,5.097610477,5.013612632,4.996931912,4.929052744,5.100487335,5.283188361,5.274082107,5.053262132,5.184725991,5.92559257,5.514974683,5.29362427
Lithuania,16.4,14.13,13.71,13.39,15.93,16.84,13.01,12.87,10.68,8.32,5.78,4.25,5.83,13.79,17.81,15.39,13.36,11.77,10.7,9.12,7.86,7.07,6.15,6.26,8.49,7.11,5.569
Luxembourg,3.29,2.53,2.76,2.39,2.35,1.81,2.62,3.68,5.11,4.49,4.73,4.07,5.06,5.12,4.36,4.9,5.14,5.85,5.85,6.67,6.29,5.52,5.59,5.59,6.77,5.25,4.698
Latvia,20.7,14.9,14.45,13.79,14.21,13.82,13.83,12.06,11.71,10.03,7.03,6.05,7.74,17.51,19.48,16.21,15.05,11.87,10.85,9.87,9.64,8.72,7.41,6.31,8.1,7.51,6.429
"Macao SAR, China",4.25,3.26,4.61,6.35,6.87,6.39,6.27,6,4.9,4.16,3.82,3.27,3,3.58,2.84,2.56,1.97,1.82,1.67,1.81,1.94,1.99,1.83,1.75,2.57,2.253,2.627
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,13.194,13.75,13.609,13.94,13.58,12.46,11.59,11.92,10.83,11.01,9.67,9.56,9.57,8.96,9.09,8.91,8.99,9.23,9.7,9.46,9.3,9.225,9.239,9.242,11.114,10.542,10.494
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,7.9,7.9,10,11.14,8.46,7.29,6.8,7.95,8.17,7.29,7.38,5.07,3.98,6.4,7.45,6.68,5.58,5.1,3.73,4.7,4.02,3.89,2.91,5.1,3.82,3.23,2.278
Madagascar,5.439,5.509,5.603,5.691,5.8,5.35,5.504,5.01,3.846,2.62,2.935,3.253,3.564,4.004,4.28,2.438,0.6,0.998,1.391,1.79,1.8,1.815,1.833,1.841,2.363,2.31,2.142
Maldives,1.029,1.267,1.503,1.738,1.97,3.034,4.169,5.309,6.372,7.332,8.783,9.702,10.816,11.7,11.008,10.149,9.216,8.393,7.521,6.618,5.77,5.371,4.971,4.56,5.34,5.257,4.883
Middle East & North Africa,11.19959786,10.99672991,11.14585083,11.40543241,11.92393643,11.98489281,12.12762649,11.81669164,10.71567158,10.85883983,10.17311932,9.629949892,9.279601443,9.417469707,9.577102592,10.09212254,10.20899358,9.96564542,10.06903578,10.23047502,10.29552,10.32997374,9.999063871,9.333695583,10.03072832,9.933892674,9.632055912
Mexico,5.47,4.24,3.73,2.6,2.65,2.63,3,3.46,3.94,3.56,3.57,3.63,3.87,5.36,5.3,5.17,4.89,4.91,4.81,4.31,3.86,3.42,3.27,3.48,4.45,4.09,3.308
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,5.511182596,5.643363594,5.895504359,6.100741974,5.984926097,6.144674469,6.325173874,6.456733081,6.350575285,6.357000249,6.136818285,5.992071117,5.952631899,6.231778716,6.00429649,5.883509034,5.807347865,5.807561504,5.777812927,5.955644362,6.059006684,6.016994573,5.909912447,5.771111444,7.090156447,6.402431183,6.118014146
North Macedonia,38.8,36,34.5,32.4,32.2,30.52,31.94,36.69,37.16,37.32,36.03,35.23,33.93,32.35,33.13,31.5,31.2,29.14,28.38,26.43,24.3,22.81,21.2,17.39,16.55,15.78,15.081
Mali,1.251,1.266,1.254,1.269,1.306,1.225,1.298,1.269,1.318,1.294,1.311,1.324,1.323,1.329,1.333,1.352,1.385,1.372,1.349,1.361,1.37,1.494,1.62,1.619,3.53,2.603,2.762
Malta,6.3,6.305,6.31,6.315,6.32,7.11,6.9,7.49,7.32,6.92,6.8,6.47,5.98,6.89,6.85,6.38,6.2,6.11,5.73,5.38,4.69,4,3.66,3.62,4.35,3.53,2.813
Myanmar,0.692,0.699,0.703,0.683,0.654,0.656,0.663,0.656,0.653,0.656,0.661,0.669,0.682,0.69,0.696,0.719,0.731,0.722,0.723,0.77,0.994,1.36,0.77,0.41,1.48,,
Middle East & North Africa (excluding high income),12.24397047,11.99852475,12.17956553,12.49493296,13.12062872,13.17993069,13.27992536,12.8763883,11.56876783,11.79481827,11.04744263,10.56631176,10.35984474,10.5062068,10.77523355,11.49553159,11.730118,11.47547458,11.64757415,11.94203531,12.07614244,12.08558957,11.71082566,10.92946844,11.42194564,11.43063387,11.22524917
Montenegro,28.639,28.119,28.322,28.067,28.803,29.012,29.336,29.66,30.028,30.31,24.966,19.4,17.15,19.09,19.65,19.76,19.81,19.59,18.05,17.55,17.73,16.08,15.19,15.13,17.88,16.87,15.402
Mongolia,5.692,5.74,5.843,5.939,6.086,6.143,6.2,6.8,6.815,7.042,7.127,7.2,5.56,5.86,6.55,4.77,3.9,4.23,4.8,4.86,7.24,6.36,5.38,5.443,6.59,7.75,8.247
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,2.704,2.7,2.747,2.772,2.886,2.843,2.9,2.955,2.985,3.031,3.045,3.097,3.141,3.19,3.229,3.263,3.304,3.347,3.384,3.43,3.454,3.453,3.455,3.465,3.776,3.939,3.906
Mauritania,10.014,10.122,10.009,9.974,10.049,9.997,9.964,9.887,9.909,9.854,9.723,9.977,9.948,9.935,9.895,9.869,9.86,9.967,10.066,10.152,10.308,10.34,10.391,10.402,11.137,11.287,11.109
Mauritius,9.491,9.411,9.328,9.304,9.142,9.14,8.2,8.23,8.34,9.52,9.04,8.48,7.17,7.26,7.65,7.45,7.47,7.32,7.47,7.41,6.81,6.75,6.43,6.33,8.63,7.656,7.234
Malawi,4.843,4.883,4.891,4.904,4.923,4.99,4.934,4.903,4.912,4.939,4.932,4.894,4.919,4.92,4.941,4.968,5.004,4.98,4.968,4.987,4.982,4.96,4.949,4.932,5.681,5.658,5.614
Malaysia,2.52,2.45,3.2,3.43,3,3.53,3.48,3.61,3.54,3.53,3.32,3.23,3.32,3.66,3.39,3.05,3.1,3.16,2.88,3.1,3.44,3.41,3.3,3.26,4.54,4.046,3.73
North America,5.865515681,5.4076601,4.886160917,4.556566563,4.275068772,4.982147731,5.974202786,6.155869832,5.70485535,5.256235461,4.798061651,4.770117029,5.818193251,9.152951658,9.460970698,8.793867941,7.985245757,7.337158542,6.250915823,5.457974015,5.102217148,4.576640376,4.111494166,3.889895237,8.205089914,5.586315824,3.789981758
Namibia,22.774,24.45,23.088,21.695,20.3,20.856,21.272,21.796,22.09,22.328,22.182,22.203,22.253,22.293,22.12,19.46,16.77,19.03,18.52,20.895,23.35,21.656,19.88,20.002,21.236,21.268,20.846
New Caledonia,18.64,18.232,18.517,17.847,17.479,17.24,16.942,16.475,16.31,15.846,15.173,14.807,14.611,13.97,13.731,14.036,14.358,14.466,14.59,13.891,13.182,12.275,11.603,10.88,13.56,12.436,12.267
Niger,1.462,1.463,1.413,1.501,1.521,1.47,1.9,2.346,2.79,3.1,2.653,2.216,1.702,1.274,0.771,0.32,2.18,1.381,0.52,0.532,0.534,0.542,0.542,0.552,0.68,0.668,0.534
Nigeria,3.898,3.9,3.893,3.901,3.852,3.838,3.751,3.812,3.789,3.807,3.803,3.791,3.782,3.763,3.755,3.77,3.75,3.7,3.944,4.221,4.509,4.729,4.963,5.206,5.999,5.936,5.761
Nicaragua,7.141,7.24,7.296,7.278,7.394,7.474,7.58,7.6,6.41,5.37,5.31,4.89,6.2,8.16,7.83,6.499,5.21,5.28,4.52,4.7,3.9,3.3,5.2,5.202,5.937,5.932,5.565
Netherlands,6.42,5.51,4.39,3.62,2.73,2.12,2.55,3.59,4.65,5.87,5,4.15,3.65,4.35,4.99,4.98,5.82,7.24,7.42,6.87,6.01,4.84,3.83,3.38,3.82,4.21,3.538
Norway,5.04,4.69,3.74,3.25,3.46,3.74,4.02,4.22,4.26,4.38,3.4,2.49,2.55,3.1,3.52,3.21,3.12,3.42,3.48,4.3,4.68,4.16,3.8,3.69,4.42,4.37,3.171
Nepal,10.56,10.556,10.499,10.545,10.604,10.566,10.424,10.537,10.558,10.52,10.515,10.514,10.593,10.542,10.548,10.503,10.531,10.502,10.576,10.512,10.403,10.66,10.623,10.599,13.078,12.223,11.119
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,6.29,6.86,7.72,7.02,6.13,5.43,5.28,4.75,4.01,3.81,3.86,3.66,4.17,6.12,6.56,6.49,6.93,5.84,5.43,5.41,5.15,4.74,4.33,4.11,4.6,3.78,3.253
OECD members,7.54919061,7.250475061,7.214433384,7.174359961,6.771783259,6.623408416,7.169526936,7.286896679,7.178273898,6.82927285,6.247583444,5.771346995,6.100690861,8.248318878,8.419756771,8.027233351,8.006101392,7.918457807,7.396022039,6.839171505,6.425335834,5.895325102,5.459674069,5.381301775,7.099498308,6.185965231,4.930516722
Oman,4.094,4.051,4.117,4.166,4.066,4.11,4.218,4.255,4.197,4.191,4.156,4.189,4.14,4.058,4.007,3.865,3.658,3.602,3.55,3.384,3.27,2.573,1.8,1.85,2.94,2.512,2.327
Other small states,11.69761821,11.82281114,11.6317777,11.61632583,11.39907118,11.58626822,11.52234275,11.87402574,11.68571051,11.41047251,10.74193888,10.20170281,9.919855966,10.57691362,10.8665873,10.50029555,10.28727023,10.46447311,10.18246422,10.02907696,9.922418253,9.542878712,9.164065805,9.057354533,10.15141407,10.0754612,9.759062864
Pakistan,0.64,0.61,0.613,0.614,0.611,0.6,0.587,0.6,0.604,0.591,0.58,0.4,0.42,0.54,0.65,0.8,1.864,2.95,1.83,3.57,3.756,3.913,4.08,4.83,6.55,6.34,6.416
Panama,6.038,6.016,6.029,6.067,6.051,6.042,5.995,6.007,5.939,5.949,5.864,5.844,5.908,6.011,5.875,4.05,3.717,3.703,4.419,4.368,4.759,5.392,5.218,6.33,14.114,10.301,8.789
Peru,4.769,4.64,4.975,4.92,4.898,5.027,4.84,4.15,4.71,4.87,4.17,4.08,4.03,3.96,3.6,3.48,3.24,3.57,3.21,3.27,3.74,3.69,3.49,3.38,7.18,5.1,3.661
Philippines,3.608,3.63,3.828,3.691,3.655,3.7,3.627,3.53,3.55,3.8,4.05,3.43,3.72,3.86,3.61,3.59,3.5,3.5,3.6,3.07,2.7,2.55,2.34,2.24,2.52,2.632,2.238
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,2.654,2.904,2.916,2.813,2.92,2.801,2.733,2.618,2.539,2.402,2.352,2.241,2.326,2.125,2,2.62,2.533,2.533,2.34,2.449,2.455,2.478,2.538,2.432,2.694,2.825,2.753
Poland,12.68,10.96,9.94,12.29,16.31,18.37,19.89,19.37,19.07,17.75,13.84,9.6,7.12,8.17,9.64,9.63,10.09,10.33,8.99,7.5,6.16,4.89,3.85,3.28,3.16,3.36,2.602
Pre-demographic dividend,4.839964545,4.815454103,4.782270209,4.7960468,4.809006483,4.78589494,4.78234226,4.799399315,4.733183818,4.697268481,4.691725162,4.630046085,4.611211346,4.642687886,5.039780906,5.010744226,4.972296207,4.832450869,4.864098513,4.965188606,5.026675189,5.268527694,5.305211509,5.416747181,6.121677065,5.916659263,5.778952635
Puerto Rico,13.64,13.8,13.46,11.81,10.08,11.4,11.94,11.78,10.31,11.35,11.01,10.93,11.48,15,16.1,15.7,14.5,14.3,13.9,12,11.8,10.8,9.2,8.3,8.89,7.9,5.971
"Korea, Dem. People's Rep.",2.577,2.674,2.853,3.025,3.011,3.029,2.99,2.999,2.963,2.93,2.899,2.911,2.873,2.9,2.81,2.891,2.92,2.917,2.868,2.897,2.92,2.86,2.808,2.783,3.064,3.213,2.962
Portugal,7.3,6.57,4.64,4.58,3.81,3.83,4.5,6.13,6.32,7.58,7.65,7.97,7.55,9.43,10.77,12.68,15.53,16.19,13.9,12.45,11.07,8.87,6.99,6.46,6.8,6.58,5.781
Paraguay,8.15,5.36,4.42,5.34,7.61,6.21,9.39,6.81,6.51,4.82,5.28,4.71,4.42,5.46,4.57,4.67,4.09,4.38,5.03,4.56,5.25,4.61,6.22,6.59,7.55,7.31,6.886
West Bank and Gaza,11.055,10.84,10.721,10.639,10.63,21.49,27.46,23,23.21,20.02,19.01,18.28,22.91,20.45,21.42,17.6,19.2,19.89,20.53,23,23.94,25.68,26.26,25.34,25.89,26.39,25.724
Pacific island small states,3.292186764,3.459778809,3.445322417,3.399271467,3.673562605,3.625946354,3.598842807,3.568141681,3.457815294,3.023115791,3.005095023,3.107867899,3.145180029,3.293816412,3.14194291,3.088586769,3.239076304,3.046560727,3.011525699,3.005226328,2.968486723,2.974238029,3.005583728,3.017993759,3.285646308,3.376790475,3.388800596
Post-demographic dividend,7.555441857,7.356166231,7.383568637,7.114999018,6.535777989,6.372434519,6.760985948,6.844903988,6.655824113,6.356665803,5.941110472,5.526916109,5.864794404,8.01431272,8.289964381,7.998010347,8.052989324,7.96175901,7.438146085,6.866095462,6.403424161,5.835599354,5.290255821,4.940930057,6.702708429,5.777353894,4.489386723
French Polynesia,12.145,11.98,11.628,11.732,11.682,11.813,11.71,11.613,11.701,11.757,11.795,11.74,11.91,12.269,12.189,12.276,12.175,12.117,12.14,12.087,12.085,11.975,12.081,12.135,13.67,13.265,13.098
Qatar,0.826,0.83,0.834,0.838,0.842,0.846,0.851,0.855,0.86,0.865,0.87,0.52,0.31,0.31,0.45,0.56,0.48,0.28,0.2,0.17,0.15,0.14,0.11,0.1,0.14,0.17,0.095
Romania,6.74,5.52,5.63,6.24,6.97,6.56,8.11,6.95,7.72,7.17,7.27,6.41,5.79,6.86,6.96,7.18,6.79,7.1,6.8,6.81,5.9,4.93,4.19,3.91,5.03,5.59,5.436
Russian Federation,9.67,11.81,13.26,13.04,10.58,8.98,7.88,8.21,7.76,7.12,7.06,6,6.21,8.3,7.37,6.54,5.44,5.46,5.16,5.57,5.56,5.21,4.85,4.5,5.59,4.72,
Rwanda,11.854,11.849,11.923,11.991,11.936,11.94,11.879,12.031,11.944,11.907,11.901,11.916,11.857,11.92,11.895,11.877,11.858,11.906,11.876,11.828,11.86,11.88,12.1,12.43,13.01,13.315,13.009
South Asia,6.292098654,6.361844282,6.524146391,6.705768792,6.74920996,6.911586875,7.053528941,7.272928852,7.389762099,7.499249201,7.361908097,7.316339886,7.208892474,7.286736502,7.071689426,6.983516116,7.051179613,7.137701737,6.967700153,7.096895992,7.063445936,6.998482765,6.950700159,6.197325053,9.253801146,7.296216756,6.981140624
Saudi Arabia,5.549,5.147,4.713,4.35,4.57,4.62,5.27,5.56,5.82,6.05,6.25,5.73,5.08,5.38,5.55,5.77,5.52,5.6,5.72,5.6,5.6,5.89,6.03,5.64,7.45,6.692,5.635
Sudan,15.526,15.407,15.43,15.386,15.282,15.218,15.163,15.097,15.048,14.976,14.899,14.843,14.8,13,15.13,17.44,17.668,17.405,17.385,17.444,17.441,17.501,17.572,17.586,19.292,19.05,18.73
Senegal,5.616,5.597,5.547,5.54,5.582,5.574,5.65,6.641,7.758,8.865,10.03,10.073,10.104,10.194,10.233,10.36,9.41,8.589,7.625,6.76,4.46,4.08,3.57,2.86,3.509,3.498,3.434
Singapore,3.57,2.5,3.41,4.85,3.7,3.76,5.65,5.93,5.84,5.59,4.48,3.9,3.96,5.86,4.12,3.89,3.72,3.86,3.74,3.79,4.08,4.2,3.641,3.1,4.1,3.54,2.758
Solomon Islands,1.593,1.673,1.651,1.719,2.112,1.972,1.874,1.691,1.722,1.783,1.836,1.886,1.894,2.02,1.568,1.288,1.055,0.69,0.734,0.733,0.691,0.698,0.714,0.744,0.892,0.988,1.543
Sierra Leone,3.449,3.48,3.447,3.462,3.425,3.478,3.343,3.411,3.42,3.553,3.679,3.787,3.924,4.06,4.175,4.295,4.375,4.469,4.68,4.437,3.927,3.561,3.19,3.193,3.572,3.697,3.635
El Salvador,7.68,7.98,7.1,7.3,6.96,6.96,6.2,6.9,6.8,7.22,6.57,6.41,5.88,7.33,4.89,4.3,3.84,3.69,4.15,4,4.42,4.39,4.01,4.17,5.02,4.35,3.822
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,19.488,19.556,19.459,19.424,19.401,19.374,19.34,19.323,19.312,19.295,19.287,19.174,19.175,19.174,19.174,19.173,19.161,19.066,19.01,18.877,18.931,18.975,18.87,18.828,19.567,19.931,20.047
Serbia,13.2,13.8,13.7,13.7,12.6,12.8,13.8,15.2,18.5,20.85,20.85,18.06,13.7,16.14,19.22,22.97,24,22.15,19.22,17.66,15.26,13.48,12.73,10.39,9.01,10.06,9.473
Sub-Saharan Africa (excluding high income),6.032802149,6.068859695,6.062266587,6.105130795,6.070346696,5.983969785,5.905859221,5.852673534,5.705954279,5.59549975,5.53491013,5.474596653,5.451311604,5.508183737,5.909842185,5.759908063,5.692640373,5.520004664,5.614791817,5.805729466,5.850597219,5.914793048,5.915200842,6.066772174,6.627844888,6.798443188,6.747197151
South Sudan,12.123,12.081,12.145,12.158,12.126,12.127,12.135,12.135,12.147,12.14,12.128,12.133,12.15,12.211,12.138,12.203,12.342,12.036,12.139,12.29,12.326,12.26,12.229,12.199,13.745,13.485,12.975
Sub-Saharan Africa,6.032802149,6.068859695,6.062266587,6.105130795,6.070346696,5.983969785,5.905859221,5.852673534,5.705954279,5.59549975,5.53491013,5.474596653,5.451311604,5.508183737,5.909842185,5.759908063,5.692640373,5.520004664,5.614791817,5.805729466,5.850597219,5.914793048,5.915200842,6.066772174,6.627844888,6.798443188,6.747197151
Small states,11.04747491,11.07027908,10.8601572,10.76562801,10.52537038,10.57743962,10.55009206,10.83552518,10.53414675,10.27909742,9.640254713,9.211575437,8.985220375,9.704331041,9.894611432,9.659282883,9.592765681,9.797907716,9.50863285,9.344714144,9.289102933,8.874257611,8.459081881,8.328045054,9.475534561,9.343304068,8.989827893
Sao Tome and Principe,14.441,14.44,14.378,14.36,14.4,15.73,17.63,16.36,16.12,16.47,16.65,16.315,15.617,15.258,14.585,14.105,13.59,13.617,13.64,13.78,13.839,13.911,13.998,14.078,15.443,15.34,15.318
Suriname,10.88,10.56,10.63,13.6,12.741,11.913,11.143,10.303,9.49,9.374,9.19,9.031,8.875,8.72,7.15,7.54,8.1,6.6,6.94,7.22,7.92,7.91,7.932,8.029,9.524,9.078,8.639
Slovak Republic,11.34,11.89,12.19,15.94,19.06,19.38,18.72,17.12,18.6,16.26,13.37,11.14,9.51,12.03,14.38,13.62,13.96,14.22,13.18,11.48,9.67,8.13,6.54,5.75,6.69,6.83,6.094
Slovenia,6.88,6.65,7.39,7.32,6.92,5.68,5.92,6.48,6.01,6.51,5.95,4.82,4.37,5.86,7.24,8.17,8.84,10.1,9.67,8.96,8,6.56,5.11,4.45,4.97,4.74,4.18
Sweden,9.55,10.36,8.94,7.61,5.47,4.73,4.97,5.55,6.69,7.49,7.07,6.16,6.23,8.35,8.61,7.8,7.98,8.05,7.95,7.43,6.99,6.72,6.36,6.83,8.29,8.72,7.358
Eswatini,22.078,22.5,23.092,23.663,24.271,24.868,25.36,25.95,26.533,27.044,27.619,28.24,27.72,27.074,26.39,25.811,25.106,24.524,23.973,23.317,22.72,22.731,22.756,22.782,25.08,24.56,24.389
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,7.264,7.378,7.449,7.6,9.602,11.63,10.955,10.28,9.575,8.873,8.17,8.42,10.94,8.14,8.61,8.626,8.856,8.863,8.744,8.721,8.765,8.747,8.746,8.742,10.011,9.816,9.61
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,0.724,0.737,0.753,0.787,0.806,0.799,0.823,0.827,0.805,0.856,0.912,0.924,0.943,0.958,0.952,1.005,1,1.027,1.042,1.072,1.118,1.127,1.13,1.12,1.645,1.538,1.412
East Asia & Pacific (IDA & IBRD countries),3.110923048,3.206950595,3.376221154,3.460091568,3.415192334,3.850351548,4.171568807,4.424254104,4.416583014,4.495868022,4.390292463,4.368078062,4.455837195,4.439853423,4.175097397,4.124898972,4.063379104,4.064152592,4.060863859,4.136944998,4.052255128,3.931049431,3.824279814,3.911264641,4.384423439,4.094141722,4.242571524
Europe & Central Asia (IDA & IBRD countries),10.02452717,10.66807546,11.5280376,11.94313172,11.19877054,10.78401233,10.56822965,10.32258761,10.06832778,9.398520031,8.598916992,7.501096939,7.236196366,8.866111745,8.487657774,7.94784254,7.47276981,7.538647159,7.602667006,7.569458118,7.40100668,7.046381842,6.633208152,6.715750213,7.155596033,6.834778737,
Togo,3.864,3.847,4.009,3.999,4.057,4.075,4.082,4.09,4.19,4.259,4.23,3.815,3.329,2.875,2.427,1.98,2.034,2.09,2.145,2.2,2.965,3.74,3.723,3.707,4.028,4.175,4.066
Thailand,1.07,0.87,3.4,2.97,2.39,2.6,1.82,1.54,1.51,1.35,1.22,1.18,1.18,1.49,0.62,0.66,0.58,0.25,0.58,0.6,0.69,0.83,0.77,0.72,1.1,0.992,0.862
Tajikistan,13.4,13.9,16.5,15.4,15.134,14.775,14.413,14.022,13.607,13.119,12.735,12.365,11.978,11.5,10.889,10.239,9.573,8.904,8.227,7.552,6.9,6.949,7.001,7.044,7.485,7.744,7.828
Turkmenistan,10.3,11,12.2,12.7,11.513,10.644,9.708,8.948,8.151,7.468,6.583,5.739,4.943,4,4,4.087,4.077,4.096,4.126,4.114,4.14,4.171,4.196,4.226,4.799,4.787,5.019
Latin America & the Caribbean (IDA & IBRD countries),8.279179895,8.136155425,8.515895878,9.511974683,9.412066083,9.15335473,9.613800667,9.470059072,8.873575073,8.399036184,7.687174749,7.237989329,6.861466919,7.83610936,7.101731524,6.713305944,6.420968568,6.382997494,6.196999951,6.719821791,7.867362204,8.147702389,8.042457289,8.099220912,10.35544904,9.368801811,7.11762192
