Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Guinea,580.8000659,598.4561102,608.6440228,617.7513982,620.9044564,635.331826,657.8567571,651.305257,652.50422,658.8943813,653.1193781,681.8281758,693.1141054,668.8147425,683.9845848,704.7373237,728.3684373,738.8405928,747.3634109,756.4255898,816.8470793,878.1792715,910.6526419,937.7031315,959.431973,972.7790298,994.4369972
"Gambia, The",615.9839026,627.5563464,630.7529454,651.7491895,667.9653792,686.6876858,645.7017321,670.6609409,697.4724524,661.3219111,638.0769465,637.5310007,656.7039095,679.0036124,697.1625678,620.9482229,633.5827209,632.1971516,605.033694,611.6712191,606.3162003,618.4807687,645.9381872,668.6351226,655.5761192,666.4710868,678.3617221
Guinea-Bissau,745.7581658,779.3110764,550.0900427,545.4120523,563.6243105,563.8086042,545.9668174,536.5610173,538.5425228,548.2073658,547.2321748,550.8764958,554.0634929,558.1920849,569.0176261,599.0452018,573.2171985,576.1798874,566.5355786,585.9570126,607.1663368,627.6169372,620.7710304,633.7257459,604.5951481,613.898112,621.8522261
Equatorial Guinea,1008.32838,2424.828517,2886.153063,3486.79895,3941.663536,6132.847317,6987.942671,7604.480723,10028.35438,11188.44858,11508.92596,12660.90551,14222.54889,13740.84002,11933.31108,12155.81878,12625.29597,11614.00295,11200.81072,9788.983804,8594.450219,7818.05359,7079.650526,6472.070883,5995.905845,5870.40139,5945.201681
Greece,16331.04687,16979.40283,17543.23776,18013.06323,18642.72127,19312.30307,19996.4651,21104.74144,22118.05999,22185.42455,23369.15043,24072.79182,23928.50196,22839.24854,21560.35335,19400.80773,18123.6711,17796.25767,18000.41846,18083.87791,18070.78073,18304.30768,18647.49572,19017.99643,17283.24572,18960.89058,20287.7253
Grenada,5200.403178,5424.855074,6025.303006,6403.386125,6678.307413,6512.592364,6718.090015,7319.465525,7220.547712,8124.412907,7748.233206,8168.45103,8190.647564,7596.902706,7505.713231,7505.265186,7354.973603,7461.400736,7939.502066,8379.621847,8621.538901,8933.108249,9252.554034,9247.898382,7915.138714,8223.186698,8688.547802
Greenland,26772.61381,27117.37329,29169.04658,29570.96234,31614.61883,31930.59543,31475.82125,32779.88151,34953.94937,36681.80559,38829.53641,39896.87536,42527.66685,42899.7442,43198.03236,42994.87909,43655.70047,43338.38392,45545.14294,44536.35497,46561.78314,46597.94525,47012.98604,48170.7897,48139.5826,48514.52713,
Guatemala,2981.115041,3038.707551,3115.971323,3160.073338,3195.388078,3192.302352,3239.560829,3250.834756,3282.31464,3320.157565,3427.67155,3573.592633,3620.82337,3570.295842,3606.423482,3688.858936,3731.668472,3802.146352,3903.051966,3994.629085,4034.150577,4091.259983,4163.476302,4263.708444,4124.143539,4388.724072,4504.129223
Guam,,,,,,,29531.10131,29640.89325,31446.57205,32507.51749,31273.5773,31481.05247,32128.97223,32298.34765,32964.24536,32841.67229,33392.68538,33822.59302,34328.5632,34522.37793,34509.60065,34763.08114,34472.9594,35378.95577,31236.07975,31325.3963,
Guyana,3599.048241,3813.194705,3741.804575,3845.874085,3788.241405,3870.729819,3911.924387,3885.970691,3947.438338,3874.06814,4079.999882,4384.073927,4475.049401,4654.515236,4868.694513,5147.160761,5420.664847,5592.737249,5659.081803,5668.429765,5852.81165,6038.253388,6127.679107,6348.68368,9126.791425,10857.31954,17646.21592
High income,30008.54093,30862.21191,31553.9087,32449.44832,33587.84002,33885.86484,34200.64374,34736.93087,35702.27105,36493.52718,37340.89138,38042.80467,37934.46992,36428.07829,37290.96222,37855.98947,38173.35736,38525.79329,39110.46296,39811.48018,40308.78539,41067.8178,41826.48519,42382.97354,40439.91341,42712.144,43791.06229
"Hong Kong SAR, China",25551.38807,26631.81033,24856.79744,25237.66192,26933.25019,26885.4245,27210.0679,28097.09707,30304.2895,32401.35463,34457.99588,36371.63853,36924.01709,35938.55667,38089.98661,39656.31281,39887.81273,40959.97105,41796.84057,42432.16197,43087.54139,44380.80232,45280.4865,44195.26234,41451.28672,44525.59296,43369.7143
Honduras,1706.689007,1736.479058,1751.93839,1693.723105,1768.253905,1768.289976,1787.098935,1821.150379,1887.085324,1953.326123,2033.071108,2110.047332,2151.201561,2054.384112,2087.252271,2124.187516,2169.15629,2187.833433,2213.440507,2257.225284,2303.878504,2373.79156,2423.27606,2446.108097,2190.974369,2428.031947,2487.705612
Heavily indebted poor countries (HIPC),703.744589,727.2299033,731.8011402,733.0673627,734.8397747,744.2966109,748.4440912,755.8309201,775.8869501,796.0345834,819.1438926,840.2251724,861.9609161,864.8144184,890.8678379,900.1054396,897.9167415,921.2694788,947.0156133,963.3180678,977.1645396,994.7806333,1004.414791,1016.977909,990.5854378,1002.138309,1020.485109
Croatia,7854.745094,8380.115881,8573.680355,8537.103906,8876.615724,9512.708433,10060.47855,10620.80431,11061.66138,11523.29783,12105.46878,12722.60388,12980.08045,12055.84559,11933.01878,11964.35844,11720.17232,11706.22496,11703.97887,12098.51203,12617.30604,13203.81924,13698.0548,14242.45567,13075.34717,15524.74339,16610.31809
Haiti,1319.746901,1330.683691,1335.136267,1346.590526,1333.727172,1305.497775,1296.410671,1318.594144,1279.546588,1297.085988,1298.034876,1336.832329,1350.23348,1406.935035,1312.284856,1363.748835,1349.68925,1387.111167,1406.412235,1405.714786,1411.14311,1426.633692,1430.818777,1387.514913,1324.283286,1284.477935,1247.89239
Hungary,7695.110537,7952.983132,8282.39886,8560.969094,8967.696269,9354.480751,9825.943199,10255.61011,10792.73743,11278.61603,11741.94768,11792.77129,11932.0384,11162.05597,11307.7162,11551.49893,11466.14191,11705.00925,12233.29937,12717.0386,13035.35286,13628.40449,14377.42416,15083.59917,14430.47683,15517.04945,16336.24113
IBRD only,2425.313423,2520.615205,2554.386355,2617.04554,2738.100217,2804.185384,2899.29538,3037.945237,3234.65065,3430.216217,3676.486273,3966.440156,4158.872883,4231.99426,4517.34095,4756.837989,4963.364218,5166.261139,5356.715227,5536.382163,5732.469289,5976.120367,6217.188417,6412.946577,6282.091623,6713.281396,6927.55023
IDA & IBRD total,2101.33817,2176.372595,2201.711754,2248.474058,2342.337271,2393.189919,2468.524733,2576.676862,2733.365409,2887.796267,3080.30428,3305.008973,3452.370624,3508.071902,3727.510448,3905.343807,4055.366739,4210.023542,4356.060599,4486.333989,4626.866103,4803.411812,4977.31366,5114.347648,4991.696022,5298.652413,5443.300485
IDA total,889.042779,902.1554857,910.6419671,914.5962777,927.3607134,942.5872623,968.5693006,991.7799868,1032.921983,1071.194653,1109.880297,1148.291462,1178.410029,1207.961841,1252.277891,1272.301481,1280.951141,1319.192142,1362.420435,1379.210602,1393.905721,1417.034807,1444.804779,1467.095359,1423.030547,1451.315163,1479.461866
IDA blend,1276.856672,1268.284605,1269.149051,1263.631195,1275.53147,1295.581638,1352.177356,1386.966869,1457.433032,1512.299207,1563.907442,1613.092362,1640.631808,1697.292128,1753.526692,1790.09877,1827.235613,1887.918665,1953.858625,1987.567534,1990.768828,2002.27334,2038.003927,2052.293399,1982.04987,2040.184836,2081.302031
Indonesia,2039.362989,2101.254149,1797.083922,1784.333595,1845.227801,1885.679751,1943.644928,2009.489784,2083.882509,2174.915221,2264.935733,2377.254993,2487.611297,2569.874213,2695.86817,2826.480441,2959.514478,3086.323117,3203.484287,3322.581679,3453.04943,3591.780028,3741.305267,3892.421662,3780.121634,3892.962371,4073.610494
IDA only,696.9561648,720.9637673,733.0019488,741.5296856,754.128744,766.2017768,776.3215166,793.9873394,820.2140547,850.1999268,882.5698693,915.5867323,946.8984109,962.2900992,1000.026904,1011.304482,1005.567367,1032.620409,1064.686802,1073.597435,1095.119966,1125.067221,1149.702142,1176.823419,1146.443808,1160.561545,1182.677984
Isle of Man,32959.00107,35394.20001,39663.50055,44529.06107,46334.3409,48301.99309,50774.9957,53299.43251,55545.05169,58275.57724,62126.78166,66068.1937,68547.37316,69212.00302,70785.76836,71754.66439,77006.49372,80380.8989,84774.41828,84753.45673,90801.10413,93232.58417,95074.37475,95137.2757,86614.11562,,
India,651.9583566,665.4661076,693.4085048,740.9162333,755.482294,777.7336603,793.1009618,840.8180443,892.3821035,947.7634353,1008.667137,1070.131538,1087.583036,1156.880666,1238.014727,1285.283034,1337.476111,1404.545346,1490.028508,1590.174331,1701.184238,1795.91185,1891.138435,1944.314848,1813.534553,1961.960889,2089.734383
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,30034.69797,33012.33363,35533.65189,38835.0409,41924.29325,43451.37305,45245.80851,45856.34963,48081.96811,49746.05646,50838.07676,52012.04541,48677.2172,45729.90323,46246.84509,46635.34459,46377.92169,46676.25849,50427.32967,62179.26427,62566.79784,67652.01992,72478.83824,75281.92153,79441.70868,90589.19673,97316.87751
"Iran, Islamic Rep.",3741.581358,3738.567341,3757.343086,3772.355937,3927.709223,3953.479698,4231.478908,4554.593873,4675.940805,4748.030254,4908.959952,5232.703549,5174.354771,5155.85725,5378.717711,5450.938213,5180.086027,5027.484717,5178.900707,4990.936795,5332.101032,5401.455937,5233.282054,5017.117215,5141.084776,5344.958025,5507.533395
Iraq,2095.373663,2461.728576,3215.740702,3659.353391,4138.18794,4079.111851,3626.353393,2227.969153,3320.37891,3277.11191,3437.36336,3532.080547,3749.765773,3739.455446,3854.688356,4003.052599,4360.745624,4479.470419,4333.82399,4416.942924,4903.823258,4702.400484,4710.976149,4854.386496,4170.392048,4141.388178,4335.783132
Iceland,35557.27725,37302.66803,39622.60698,40725.88604,42174.66506,43288.0763,43143.46058,43763.77561,46766.01687,48850.76586,50731.69069,53646.36902,53821.47082,49527.39883,48193.7014,48933.54566,49191.57442,50946.81626,51233.24405,52951.68151,55513.6423,56501.45768,57697.80442,57493.41953,52486.03905,53960.10337,56429.29978
Israel,26698.23157,27026.48143,27502.57385,27704.0216,29321.3254,28733.94126,28128.84607,28010.60746,28836.51318,29503.90146,30605.156,31880.34505,32337.19771,31852.2672,33048.55459,34247.62328,34491.16011,35348.30685,36035.25775,36206.52222,37109.02182,37953.04046,38744.16044,39591.36876,38176.75434,40772.97049,42710.77822
Italy,29627.48695,30153.77518,30690.91172,31184.61639,32350.90437,32963.67061,32998.20319,32897.39078,33150.47622,33257.7698,33751.70002,34081.09033,33530.36014,31615.27081,32058.17399,32229.45679,31184.55843,30257.62743,29979.91872,30242.38614,30685.6459,31244.2271,31593.48026,32114.29986,29375.03734,31981.68071,33281.33667
Jamaica,5155.564254,5052.760573,4893.406612,4907.146714,4920.070218,4961.171892,5035.635197,5195.08599,5238.173828,5259.644183,5386.377766,5440.124862,5375.761644,5121.338492,5025.493529,5089.605232,5033.35863,5035.12864,5049.08043,5077.550984,5132.226836,5172.916068,5264.196467,5307.510359,4769.693608,4976.359724,5236.790259
Jordan,3477.169726,3497.361297,3520.353715,3561.475342,3635.292158,3747.464938,3879.883749,3951.041046,4183.851054,4408.270261,4453.653829,4521.653171,4731.612829,4861.126992,4865.469773,4872.99656,4920.865179,4732.387221,4348.236659,4064.25301,3949.610785,3947.97167,3929.687185,3909.250017,3784.762523,3845.856975,3891.212227
Japan,31046.17015,31276.19308,30795.08889,30636.26612,31430.63113,31476.05207,31416.12418,31830.21758,32515.1158,33098.54747,33531.51856,33990.03603,33557.6454,31651.08377,32942.20208,33011.13423,33518.44494,34239.88625,34386.90586,34960.63938,35242.19938,35861.97285,36138.52908,36043.7844,34603.26506,35507.57859,36032.39444
Kazakhstan,3776.083353,3901.338412,3893.938145,4037.453162,4446.451871,5055.313114,5550.504805,6046.327117,6580.884069,7155.342598,7837.627978,8438.103389,8554.8223,8487.543567,8979.330947,9506.732639,9823.692435,10264.29654,10539.04311,10510.77032,10476.34601,10758.51928,11053.36042,11402.75842,10974.24464,11298.35594,11290.89794
Kenya,1241.878536,1214.847642,1221.524316,1215.163924,1187.32581,1195.443778,1166.065286,1165.166103,1188.570711,1221.859289,1262.814666,1309.895639,1274.404679,1278.140902,1342.768702,1374.544246,1401.490825,1420.078692,1457.543066,1496.653573,1525.743551,1550.203457,1604.802932,1653.828985,1616.502404,1705.74039,1754.58548
Kyrgyz Republic,619.6728563,671.2530098,675.0603714,689.4174115,718.3372596,749.4196877,742.4435962,786.3517224,831.4842215,820.7158783,837.1336952,900.0254022,966.4152404,982.3770513,966.1506101,1011.315404,993.7372999,1080.548096,1101.705195,1121.082696,1146.103079,1177.43859,1197.610575,1226.824312,1117.703848,1145.567336,1182.911716
Cambodia,391.829017,398.6529632,408.8225268,451.8614506,488.0027023,518.3842919,542.654743,578.4093555,627.0082134,697.7467582,759.643395,822.7540867,863.3869748,851.2030243,888.9125883,938.0176771,992.1346004,1049.994506,1109.375653,1170.742816,1235.323404,1304.549389,1384.968023,1465.969535,1404.198655,1429.937027,1488.814551
Kiribati,1397.625696,1396.043086,1461.633657,1414.680052,1477.088718,1427.957425,1452.063137,1451.321629,1399.157681,1439.418285,1411.122795,1412.80561,1357.073622,1341.769604,1302.180212,1302.506068,1347.971289,1383.089684,1348.012172,1459.143983,1430.03708,1410.688255,1459.793962,1405.469465,1357.889095,1437.287665,1433.516321
St. Kitts and Nevis,12177.75998,12842.19351,12613.83482,12847.16073,13939.59438,14504.40193,14614.43193,13989.09193,14501.60797,15863.64116,16311.39141,16360.14564,18134.5827,17473.58832,17438.12555,17653.74112,17507.20438,18491.33717,19884.096,20025.65235,20812.06119,20817.13818,21255.15484,22138.59216,18943.1124,18788.42421,20428.41474
"Korea, Rep.",14332.13672,15074.48834,14198.38627,15714.41195,16995.55919,17684.05038,18940.38422,19435.49341,20364.75997,21197.19909,22196.20775,23365.14021,23887.05955,23952.81322,25455.61748,26191.64426,26680.27544,27399.61595,28100.01028,28737.43917,29467.12434,30312.88885,31059.26681,31645.94983,31378.15793,32786.692,33719.38642
Kuwait,32930.44376,32630.9254,32746.23688,31168.86548,31662.81414,30825.882,30891.29734,35309.77223,37986.11553,40476.29405,41160.99163,41132.18178,39859.87097,35123.23558,32568.75086,33427.86468,33009.02594,31082.35366,30282.47353,29315.19851,29134.31905,27244.47083,26664.63332,25777.56876,23929.48287,24832.26504,26913.80116
Latin America & Caribbean (excluding high income),6207.739917,6431.774562,6508.457705,6443.762705,6579.43334,6498.171437,6432.839669,6501.9432,6760.296741,6943.35612,7221.192782,7518.990802,7713.228538,7444.99452,7858.130756,8112.693543,8212.474966,8345.024561,8363.41366,8301.026794,8174.806815,8245.885179,8284.787973,8252.048223,7644.439918,8104.280673,8349.861277
Lao PDR,782.9569407,819.4401959,836.3023242,881.754386,917.2887384,954.4303979,995.3416807,1040.333318,1091.300858,1151.930252,1231.519041,1304.292404,1384.689441,1466.089087,1567.577628,1669.066415,1777.410213,1893.326627,2009.825534,2125.459057,2240.416347,2358.372664,2467.955762,2564.019654,2539.124525,2566.277422,2599.205079
Lebanon,6055.336541,6010.007833,6124.113959,5989.817748,5970.974546,6103.394311,6230.746034,6348.806485,6669.253069,6747.71186,6740.741877,7230.858589,7760.765847,8445.10247,9037.085809,9026.471723,9019.698229,8539.566078,7921.080236,7802.751368,8101.709668,8374.740359,8435.637354,8081.743344,6485.72604,6107.454709,
Liberia,,,,,763.4268725,762.9466649,771.2349664,534.4539527,541.9086736,545.3980631,557.0246263,580.352736,596.9842925,609.1205965,627.8053786,653.1018707,680.7900122,723.9591843,714.18249,699.6629469,675.0596106,678.5791441,673.411392,644.1620652,612.3842476,629.8205547,646.5011599
Libya,,,,10979.90591,11170.12999,10721.29228,10364.26678,11423.09531,11628.69997,12673.91855,13191.87014,13729.16168,13418.19444,12561.90178,12925.57368,6734.225696,13263.48984,10666.71642,8057.300359,7867.515731,7639.232673,9968.916092,10595.24683,9278.27171,6431.462911,8347.142631,8150.631713
St. Lucia,8755.200818,8611.373368,9070.974421,9230.776585,9163.247088,8790.663187,8761.530733,9065.253198,9653.487732,9547.203969,10072.65796,10178.96794,10615.71177,10247.80501,10206.61846,10573.40687,10502.18105,10241.09167,10328.05883,10290.37157,10595.44925,10907.94529,11176.44082,11060.56379,8335.179528,9333.006816,10802.65572
Latin America & Caribbean,6465.123417,6705.575619,6798.812684,6741.987627,6883.812084,6818.168495,6756.570952,6832.524346,7114.901433,7303.751198,7587.316536,7888.909005,8085.095353,7814.268104,8225.987792,8491.307837,8613.343761,8753.318713,8777.34921,8723.135457,8606.099508,8678.152971,8734.656273,8719.789446,8076.866677,8585.678133,8860.950034
Least developed countries: UN classification,623.2205415,644.2519551,653.5770275,663.1670441,675.0597305,693.1678565,709.486388,726.3668974,753.3692572,789.0101519,822.9448084,861.9145893,895.3124839,908.5120412,941.5322678,945.5566657,943.2692958,972.3559774,1001.946449,1004.291991,1016.405224,1035.085366,1054.191401,1078.525087,1050.752466,1053.078988,1075.104524
Low income,639.7228306,666.3996736,673.6688205,671.7022883,675.7050568,690.1744899,699.1209482,712.1413819,733.6808082,758.9647983,780.6259203,803.8322972,822.8547521,827.1317389,857.7807549,836.771111,777.0408868,782.4812074,797.0473654,774.2476473,770.264309,771.3017588,772.7158189,779.6482877,758.7370898,751.8758093,757.1177747
Liechtenstein,,,,,,,,,,,,,,,,,,,,167809.2699,,,,,,,
Sri Lanka,1673.995084,1768.996574,1840.967893,1908.866425,2011.980471,1965.820911,2023.393936,2122.215144,2216.272054,2332.652318,2486.647622,2628.156803,2756.12198,2826.235415,3025.301151,3257.44744,3512.134256,3634.617029,3846.826238,3990.353117,4174.636996,4427.542551,4495.710463,4458.434427,4229.749594,4331.473679,3988.08016
Lower middle income,1053.596724,1067.736898,1089.957187,1120.556473,1147.993095,1174.37653,1210.449434,1264.649368,1327.119711,1385.451013,1452.71394,1528.289209,1564.383084,1611.866801,1690.373776,1738.41934,1783.183964,1840.957057,1914.082669,1979.555371,2062.800696,2136.559281,2207.170945,2252.980637,2151.757426,2254.517925,2347.451672
Low & middle income,2008.454823,2080.471292,2103.634033,2150.242927,2241.65975,2291.466807,2364.991126,2470.728086,2622.154163,2773.721595,2960.665733,3178.919228,3320.910907,3379.342223,3597.759124,3770.394862,3918.168731,4072.480058,4215.307888,4342.595213,4480.992467,4651.974946,4818.788879,4950.964661,4835.660641,5129.321228,5264.822335
Lesotho,676.4091979,695.2443667,701.2917367,701.5899921,727.180765,752.7623988,758.9471569,795.3467855,811.9218618,843.4456948,879.4106509,913.1515549,958.0105979,939.3347087,982.1968515,1020.010375,1075.623297,1084.756689,1092.094266,1113.836835,1140.387874,1090.990303,1061.438059,1033.371164,944.2471692,950.2100257,950.6487842
Late-demographic dividend,2927.45255,3058.900815,3115.80556,3232.44372,3431.95942,3584.175195,3773.217956,4004.508568,4304.509211,4608.130317,5003.721188,5479.556729,5821.018147,5997.74954,6440.081264,6859.626293,7206.487217,7555.791499,7895.52516,8213.980431,8528.629782,8924.821573,9358.258601,9748.072132,9732.964094,10436.00517,10753.62884
Lithuania,5230.260192,5706.895261,6178.123821,6151.082964,6423.420676,6899.236834,7424.394824,8275.803448,8919.081749,9766.487647,10659.40021,11984.92329,12425.3981,10699.78946,11106.95021,12046.72139,12678.69269,13262.33446,13850.00013,14263.96458,14810.25178,15661.99625,16443.58529,17256.40815,17247.54369,18292.53285,18535.07797
Luxembourg,74916.50677,77993.05853,82170.23992,87695.33958,92527.71181,94243.70732,96269.57939,97597.99692,100292.5685,101222.0457,105614.1799,112417.8785,110094.7923,104574.3499,106544.0572,105290.249,104487.7442,105338.9561,105583.937,105462.0126,108351.4522,107142.1276,106376.7836,107350.6267,104616.0347,110425.8884,109714.9243
Latvia,5156.195097,5668.060007,6084.285011,6303.074855,6725.33754,7243.56298,7847.645368,8591.267913,9405.061722,10526.45225,11895.27506,13185.06932,12891.44234,11237.10893,10962.23153,11450.9768,12410.36526,12795.87829,13162.65456,13786.4568,14242.57267,14845.33489,15558.492,15759.08184,15312.33506,16481.52435,17081.34278
"Macao SAR, China",34429.52283,33716.07493,31631.24262,30395.95024,31668.02199,32046.55849,34083.77427,36992.72405,45563.78681,47924.15918,52907.22608,58983.69871,59403.87,58611.75032,71457.91699,84818.71663,90787.60868,98752.22892,95001.4822,73220.63556,71394.86114,76970.26821,80342.58758,76789.40658,34410.3458,41869.83924,32482.92055
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,1873.546143,1816.913818,1920.132935,1925.395142,1948.354614,2070.847656,2120.131104,2222.937012,2295.015381,2336.503418,2484.974609,2536.777344,2646.064697,2709.40918,2766.921875,2879.944336,2927.290771,3006.316895,3047.131104,3139.228271,3116.562988,3234.751709,3296.194092,3355.613281,3081.662109,3293.703125,3300.799805
Monaco,108553.2486,110117.4128,113122.3127,116188.6048,120467.8085,123183.0048,124670.3456,126299.168,129740.5487,132564.7361,140815.1524,162098.9435,163097.9667,142205.9955,141743.7422,148269.8334,146511.9488,157257.894,165362.5096,170338.6804,173916.3158,168744.9942,178571.348,191194.5622,166822.5718,204610.1204,228667.9353
Moldova,1426.139375,1454.999977,1360.360525,1316.605709,1347.092841,1432.46529,1547.777776,1654.583903,1781.425746,1919.697986,2017.442634,2082.786528,2249.521754,2117.222032,2269.809686,2403.260539,2389.400915,2606.193066,2738.161973,2749.913038,2911.337767,3085.738894,3268.425967,3439.12964,3189.336377,3688.652425,3582.190854
Madagascar,455.6971672,457.7743233,460.9821389,467.9191932,474.1390219,487.6611025,414.6873364,442.1032297,451.9212264,459.7749826,470.6185887,483.1452714,500.7824726,467.115644,456.7292071,451.1275046,452.2050084,450.4120853,453.3834142,455.6380346,461.7360481,467.6550676,470.4238983,478.9269614,433.83824,447.7846759,453.858147
Maldives,5864.955691,6234.637361,6585.487601,6883.698194,7037.197735,6646.350104,7008.447486,7839.559568,8160.753674,7129.632121,8605.693713,8914.614394,9376.078651,8311.345242,8571.559923,8986.625797,8888.114846,9194.115583,9530.588448,9480.431514,9688.248288,9972.377144,10453.63553,10888.64457,7164.307392,9731.556191,11035.58248
Middle East & North Africa,5183.007576,5262.013355,5388.539167,5383.708928,5630.39896,5600.064631,5578.16216,5753.494158,6083.205012,6253.92249,6470.858946,6647.80685,6788.518793,6671.693695,6852.703052,6967.983384,7105.69568,7116.143437,7168.655638,7217.651624,7396.02608,7394.310051,7421.529723,7379.034981,7002.737592,7228.063914,7550.710698
Mexico,8399.342547,8849.732075,9240.007192,9340.079873,9655.602497,9464.995024,9300.117399,9271.440318,9461.923756,9524.742436,9847.512821,9920.68784,9888.139443,9151.769566,9480.135305,9667.626645,9872.29252,9826.132387,9947.886024,10098.17318,10161.35571,10240.31042,10343.35343,10226.23133,9273.811,9760.445299,10077.38331
Marshall Islands,3152.94823,2903.523053,2836.073205,2765.622641,2782.910585,2962.548347,3068.709755,3019.289425,3064.512716,3124.830482,3139.145628,3256.600537,3019.998731,3144.715816,3326.989028,3347.753341,3352.542482,3531.148201,3554.860012,3703.649059,3867.683892,4109.194457,4454.843544,5054.871188,5059.767277,5281.877607,5306.901555
Middle income,2117.053672,2194.214812,2220.139034,2272.174093,2372.182484,2426.725169,2507.978082,2624.225796,2789.49576,2955.09612,3160.25437,3400.045713,3557.363709,3624.968116,3865.740102,4061.638702,4234.183433,4407.674585,4567.947683,4715.505443,4874.510532,5069.902069,5261.664373,5415.714186,5298.331084,5635.084785,5795.997904
North Macedonia,2916.4433,2954.523831,3038.139834,3154.849182,3283.379341,3169.325144,3240.110645,3301.313619,3445.808437,3600.953905,3779.676727,4017.793909,4230.73499,4207.806792,4339.966334,4433.889462,4408.298421,4530.684146,4687.298498,4861.55616,4994.561201,5043.694519,5184.696805,5386.20275,5067.215887,5365.476099,5500.399059
Mali,518.4705463,531.5771853,557.7643413,573.5489901,556.7723941,623.2663744,622.7967229,658.1427188,646.9280497,666.7944219,675.1889495,676.0800318,685.4606706,695.3944865,708.9304739,708.4186725,682.2878442,677.861141,703.2310345,723.5042049,741.7976347,756.4280732,767.5715955,779.326625,745.8859848,744.7604273,748.9748181
Malta,12727.29915,13295.37065,13886.29236,14455.76476,17189.56549,16860.52296,17164.59839,17746.78468,17652.71812,18134.05204,18521.63838,19338.43062,19948.17139,19573.85799,20557.73775,20566.42777,21221.60571,22071.06515,23286.22645,24921.71418,25181.4771,27164.30042,28177.54954,29003.58181,26077.62734,29103.69739,30379.5968
Myanmar,221.3033089,230.8929951,241.4498117,264.7517847,297.8597371,328.2146367,364.0025309,410.4734471,462.0745195,520.5284905,584.140429,649.3614532,711.7851635,782.2816267,851.1357474,891.4435849,948.7381277,1019.942391,1092.298802,1159.340201,1219.665351,1284.701741,1355.447672,1434.432263,1295.287012,1131.699045,1169.106833
Middle East & North Africa (excluding high income),2765.506176,2815.786097,2946.560379,3022.031694,3142.8016,3166.892123,3207.653988,3223.513204,3407.141161,3492.435641,3603.424254,3751.044961,3817.513605,3843.034149,3966.216416,3853.671891,3923.03258,3863.873952,3852.901091,3805.679938,3936.998176,3992.072883,3994.96991,3962.559889,3774.39806,3880.311499,3984.803986
Montenegro,,4488.794625,4723.143384,4290.896849,4431.60047,4462.349901,4529.123306,4623.076064,4819.14786,5013.195901,5435.886221,5798.064973,6205.821247,5833.659544,5982.199285,6168.848386,5995.774451,6202.506703,6307.018561,6517.192675,6707.85041,7023.433812,7381.80764,7684.183972,6515.536806,7390.308117,7889.237633
Mongolia,1446.878308,1487.645578,1522.389794,1554.051972,1557.43844,1589.403718,1649.938824,1750.190458,1919.757153,2041.868494,2197.694783,2400.225093,2585.824778,2521.594528,2646.561677,3057.317255,3374.438383,3697.60134,3909.91332,3919.351213,3892.652204,4023.785623,4242.300222,4385.111677,4106.602683,4107.183721,4249.675014
Northern Mariana Islands,,,,,,,20827.8058,21610.36548,21739.04614,19767.4536,19235.40583,18806.62293,17565.58118,15233.94347,16294.51092,15541.55416,15715.74335,16204.5456,16974.27842,17665.10075,22995.52741,28549.32658,23242.92544,20796.03042,14703.51161,,
Mozambique,233.0330015,253.5922026,273.2479563,298.2296004,293.2318956,322.7042568,344.9275175,360.3437888,379.8583664,393.5109548,421.562874,442.1975158,460.3873994,474.8357178,492.5675724,512.4563953,536.9901036,554.9607559,579.6423692,603.8385138,612.7245153,609.6735491,612.59906,608.9636249,584.314952,581.4442716,590.3690443
Mauritania,1429.004462,1340.593131,1342.057188,1354.130045,1265.160425,1224.680767,1215.25127,1271.675118,1303.271692,1384.014295,1601.142833,1533.633814,1490.817666,1452.178751,1448.023322,1463.594922,1481.978003,1499.431824,1522.759119,1562.726836,1541.162878,1595.233276,1628.038855,1635.839997,1588.362034,1559.809845,1616.815714
Mauritius,4768.683436,4977.190168,5224.184197,5292.869089,5671.02955,5814.748346,5867.77363,6170.648767,6397.593462,6472.873886,6756.22956,7110.694939,7466.694658,7693.764344,8011.455172,8324.783283,8591.967159,8859.212183,9181.615754,9507.871337,9868.327166,10247.69606,10652.48369,10956.94502,9362.874359,9679.12124,10570.49546
Malawi,407.0366555,414.3493855,421.6738331,424.9403837,421.8194582,391.4420734,388.4459246,400.3009494,411.0040795,412.9820434,420.438604,447.9227702,468.4673741,492.948012,511.8182899,521.8997969,516.9632083,529.8504098,544.2637939,544.2768727,542.925737,549.6263017,558.5604527,573.400114,562.7830388,563.3619563,554.1985035
Malaysia,6238.648599,6518.996068,5883.797041,6089.106675,6461.991273,6330.628254,6506.117927,6716.643258,7004.137746,7209.61711,7444.026735,7742.578025,7948.947619,7675.238103,8101.40712,8393.962979,8711.295854,8976.545614,9369.102158,9699.600463,9984.163681,10416.04169,10777.76652,11114.56053,10382.72748,10605.67696,11399.39714
