Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Germany,26.62067257,37.30726136,48.87257832,65.24841388,65.20815777,55.08036292,33.00546789,43.13274781,42.44373115,42.22668139,54.68353352,61.45525178,29.6529057,37.88497067,42.05466904,31.59244189,42.13933857,51.85344285,44.70294326,51.10220955,49.45573417,61.29273987,44.16147453,53.94903889,58.75177822,,
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,37.88216764,54.03600982,55.86439857,54.75935541,68.11616647,51.6686417,42.96459241,55.77403589,60.20927793,,,,,,,,,,,,,,,,,,
Dominican Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,,,,0.568738944,0.520704383,0.345522833,0.242866028,0.210236479,0.16300012,0.137335891,0.080576881,0.071614616,0.053400045,0.065634684,0.065389383,0.098392664,0.079793558,0.08430496,0.078709537,0.086769731,0.25880693,0.20761331,0.212347587,,,,
East Asia & Pacific (excluding high income),,,,,,,,38.85961668,32.59834844,27.63104795,47.72089857,115.7285426,37.93579508,68.4147677,67.61907071,48.96108301,49.41787503,46.11094801,60.27229759,72.55890409,65.69946548,72.30761624,49.21856675,61.3248668,81.81916407,,
Early-demographic dividend,,33.61839994,24.38088274,37.82930171,30.02625623,23.0269276,24.98449718,35.90095016,44.14284953,50.74333637,60.71444088,82.05967239,36.77290573,63.45841997,66.22393613,47.32355777,54.59634244,54.56494761,57.03634986,54.13053314,55.26457361,66.10460076,57.110314,81.48778782,104.5395854,,
East Asia & Pacific,69.23709887,51.24189727,65.09336719,101.9613736,69.75206719,62.90375012,59.84171019,70.35198918,74.78079568,85.60181211,101.8052413,132.0570924,60.42158467,91.95471495,94.79078059,70.62661919,75.13248791,81.9685881,89.25181979,99.2083601,93.86154037,110.2816576,82.84783676,99.58570082,124.3054376,,
Europe & Central Asia (excluding high income),,,,,,,,,,,,,,50.09942794,49.63295645,31.10702363,35.37990451,27.59228528,18.69175102,24.34864916,34.62802649,33.24723427,27.91886565,38.35803437,40.53687394,,
Europe & Central Asia,48.59126907,63.19168915,61.52158655,94.41529833,95.64983926,76.37340369,59.0595632,66.87883685,68.57568858,71.94687667,89.1369629,88.92102508,41.32326462,63.80286258,63.27536906,50.78185835,60.99811985,68.8660072,60.3994942,62.25648372,63.24845382,74.0017916,,,,,
Ecuador,7.968241771,7.177388659,5.560738083,2.657127797,4.075783407,,,,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",,,,,,,,,,,87.0332362,106.7740791,52.80618481,48.22034575,38.48544118,20.69991851,21.20330925,21.36697713,22.93347608,16.7569735,10.02371513,18.74117432,15.99671303,13.86971705,10.77364716,,
