Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Barbados,2.386152228,7.71053879,-1.268886607,1.560062402,2.435813035,2.577834904,0.125249458,1.619433198,1.394422311,6.082187295,7.307662628,4.034229829,8.108108108,3.643861893,5.824218533,9.432202402,4.533347539,1.81410436,1.769503221,-1.112789925,1.281928131,4.66018464,3.673814104,4.100289645,,,
Brunei Darussalam,1.99613651,1.711560045,-0.44137931,-0.415627598,1.558152476,0.595890411,-2.314972425,0.3,0.814223995,1.244437119,0.159888078,0.96777412,2.084980237,1.035717743,0.356869132,0.137911563,0.111766261,0.389205053,-0.207108732,-0.488347421,-0.278693266,-1.260505646,1.025051793,-0.390522069,1.940319966,1.733413885,3.682250306
Bhutan,8.790013819,6.505487183,10.58558999,6.776993936,4.012120811,3.414789461,2.455357143,2.572308617,4.105936983,5.312631046,5.00045438,5.156111388,8.327160494,4.361122191,7.036383161,8.848985699,10.91965694,8.776383453,8.271060939,4.548143951,3.219886894,4.95508367,2.723963862,2.726430374,5.629365226,7.346814405,5.639166714
Botswana,10.08285807,8.719931271,6.661398657,7.749296192,8.601485149,6.55903767,8.032796625,9.189902656,6.945703637,8.610225285,11.55521879,7.080998472,12.70218839,8.027297031,6.948876587,8.459872334,7.536902611,5.884607071,4.402253092,3.062031696,2.814957914,3.308280768,3.238015589,2.772864429,1.890359168,7.240977656,11.66556748
Central African Republic,3.724941103,1.611313478,-1.885200962,-1.414202201,3.203400916,3.834860602,2.331817035,4.134709052,-2.066406011,2.883520734,6.695264658,0.959917619,9.258950994,3.521262272,1.4910237,1.194475724,5.478295943,6.98879342,14.89868418,1.402970171,4.945432761,4.180723319,1.61215687,2.685373553,1.710156595,4.259364175,5.583167352
Canada,1.570531125,1.621216381,0.995942457,1.734842951,2.719439957,2.52512014,2.258394409,2.758563214,1.857258719,2.213552034,2.002025395,2.138383993,2.370270674,0.299466803,1.776871541,2.912135089,1.515678231,0.938291898,1.906635907,1.125241361,1.428759547,1.596884129,2.268225672,1.949269024,0.716999632,3.395193185,6.802801153
Central Europe and the Baltics,19.79496692,8.881048485,8.208333333,4.019138756,8.911744187,5.748279817,3.12714223,2.348641696,3.592975942,3.317178244,3.930326038,4.837329283,6.358663802,2.753202239,1.801170221,4.130275626,3.334922677,1.438297872,0.053821313,-0.464499005,-0.054999542,2.075935537,2.534454242,2.664561334,1.672440969,3.839844915,14.60814395
Switzerland,0.811634065,0.520225423,0.017938438,0.806444381,1.558529197,0.98902033,0.642711507,0.638272931,0.802908731,1.171954203,1.059509283,0.732350603,2.426041171,-0.480481936,0.688238707,0.231349208,-0.692552018,-0.217323155,-0.013202539,-1.143908672,-0.434618664,0.53378784,0.936335464,0.36288618,-0.725874933,0.581814168,2.835027986
Channel Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,7.359117818,6.133864644,5.110249545,3.336879175,3.843272957,3.56910053,2.489398167,2.810178757,1.054738714,3.052576214,3.392017337,4.407799384,8.71626873,0.353045178,1.41071108,3.341216943,3.007448402,1.78955554,4.718675279,4.348773532,3.786193559,2.182718469,2.434889814,2.557544757,3.045490848,4.524568383,11.64386671
China,8.313160289,2.786465055,-0.773186012,-1.401472683,0.347811227,0.719125609,-0.731970902,1.127603487,3.824637431,1.776414077,1.649430995,4.816767674,5.92525137,-0.728165251,3.175324753,5.553898923,2.619524326,2.621050017,1.921641628,1.437023809,2.000001822,1.593136001,2.0747904,2.899234164,2.419421895,0.981015136,1.973575557
Cote d'Ivoire,2.480806692,4.020833333,4.611447595,0.702375806,2.530775167,4.36152914,3.077264852,3.29680747,1.457988356,3.885830399,2.467191486,1.892006293,6.308527692,1.019504577,1.226456121,4.912433951,1.304511199,2.581170373,0.448682077,1.251499548,0.723178458,0.685881065,0.359409031,-1.10686344,2.425006568,4.091951897,5.276167243
Cameroon,3.924063727,4.786238819,3.170751854,1.871745007,1.22719013,4.419772459,2.834422601,0.623163557,0.23364738,2.013539502,5.11757816,0.921402246,5.337806276,3.043618479,1.275380462,2.939699463,2.735296775,2.05034718,1.854898504,2.676235314,0.874190383,0.64040915,1.068858113,2.452802141,2.437608822,2.271857625,6.247677133
"Congo, Dem. Rep.",492.4418502,198.5167074,29.14880692,284.8949759,513.9068437,359.9366143,31.5225826,12.87396572,3.994384008,21.31681672,13.05269497,16.94510065,17.30138457,2.8,7.1,15.31651591,9.721828063,0.808223101,1.243038898,0.744198995,2.885851073,,,,,,
"Congo, Rep.",10.03112033,,,4.142671373,-0.881991517,0.055989922,4.378759718,-0.631844987,2.42976608,3.094490115,6.537843953,2.654646451,4.95875092,4.415003748,0.391525011,1.759587043,5.010187731,4.631616197,0.912139545,3.169097968,3.190561797,0.450063823,1.152778964,2.206073058,1.795371471,1.715642755,3.043443347
Colombia,20.79757551,18.47002171,18.67697993,10.87368709,9.225348186,7.965560903,6.351507288,7.129788629,5.904020055,5.051019627,4.293423636,5.544384858,6.996884956,4.202516612,2.272002279,3.415033448,3.169301888,2.016992243,2.898837878,4.989831158,7.513460246,4.314313257,3.240569329,3.523019327,2.526635001,3.495057574,10.17723135
Comoros,,,,,,5.554593948,3.533042143,3.799081367,4.474992891,3.013323951,3.374363601,4.466167101,1.700781763,4.362348293,3.354757703,1.842663008,6.314744503,-4.294873315,,,,,,,,,
Cabo Verde,5.963619618,8.556062581,4.3942351,4.356433745,-2.477456685,3.349964723,1.884534101,1.188170386,-1.890821723,0.418891613,5.369076871,4.410997042,6.774435464,0.991103481,2.078664709,4.473883422,2.540396442,1.506542857,-0.238778145,0.131187999,-1.407816371,0.784415251,1.256995667,1.106666743,0.605795808,1.862152975,7.930929254
