Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Bulgaria,4.452209027,9.680986963,14.59375833,16.25537038,16.73117183,19.26591832,18.97725984,19.80513845,20.95071667,25.66516452,27.43774506,28.28880359,32.97962008,27.78101395,22.18222673,20.83925147,21.12244029,21.18253243,21.0608579,20.85977881,18.41046385,18.30381274,18.76316601,18.61678099,19.07266536,16.34753512,17.05948554
Bahrain,12.38286241,11.97587182,14.02950411,13.57702404,16.38842017,16.97367446,23.11181095,23.5722708,22.51388423,25.68651486,29.49945313,33.55127239,34.5226692,25.25991997,26.04551628,21.06663586,26.83730996,24.76370758,25.60025745,24.07203744,25.76410747,28.34945502,29.46166736,27.79261003,28.89543,24.61239029,
"Bahamas, The",27.68550845,28.11747911,31.16100462,27.67615798,27.99614188,25.40205799,22.89790973,23.04260723,22.01586034,26.1442427,32.34404583,29.38029862,28.28614858,26.77430084,26.69338415,28.3661604,30.30950338,28.56620653,30.79053832,23.91950586,25.05531538,26.79316114,25.29714864,25.36240208,23.34180797,22.92324508,20.383178
Bosnia and Herzegovina,34.03526728,34.21655688,32.56667167,23.89676236,30.527894,28.41306743,28.31586521,27.15442878,26.29347679,28.66369358,22.73077666,26.80432678,28.77004183,23.70633169,20.75989056,21.9769289,21.86651206,21.02366451,22.8936206,20.87495988,20.47006346,21.65240327,22.42036906,22.7166807,22.11166782,21.3959942,
Belarus,21.07913407,25.23103345,25.93465032,26.32697127,25.2015481,22.66904246,21.9847427,23.74824968,25.31735205,26.51662668,29.66076678,31.37632468,33.30374726,35.53743262,38.82708438,37.68588586,33.41611021,37.18684605,33.22453741,28.65420977,25.43997304,26.15841434,26.22710922,27.03440905,25.36517923,22.57136234,19.42113349
Belize,18.22404724,17.77634279,16.58084503,21.44649563,24.93555522,22.2641382,20.1598985,17.05625565,15.88026781,16.65527914,16.86411959,17.69951798,22.17309205,16.64920569,13.68930064,13.97479351,13.0497696,14.59416038,16.56696345,16.31822434,18.0003414,15.40611528,16.56952342,16.77280301,17.22087271,20.0452465,20.79629299
Bermuda,,,,,,,,,,,,,,,13.04302674,12.58254206,11.01442918,10.89311134,12.094597,11.89258583,12.80320862,13.76364473,13.4097576,14.74851703,12.23828967,13.2688854,12.52584151
Bolivia,16.17636874,18.96895135,23.15321599,19.0973227,17.88747896,13.92677322,15.64964696,12.66392267,11.68712102,12.99084691,14.29667967,16.13959369,17.24871715,16.4792608,16.57224535,18.96562563,18.36287724,19.06008183,20.98204962,21.37105961,20.67048419,21.26835535,20.16608925,18.97525996,15.57213867,16.63031117,16.84205409
Brazil,18.64065378,19.12290113,18.5423485,17.01629422,18.30448803,18.4180865,17.92625082,16.60475915,17.32023332,17.05618346,17.21029957,17.99576134,19.38532955,19.10195804,20.53467365,20.6089642,20.71671278,20.91192188,19.8730289,17.83580704,15.52432733,14.55898652,15.09691196,15.47116975,16.56102156,18.89618884,18.82255542
Barbados,12.58308793,15.32736318,18.7592658,19.01802257,17.98659912,16.35783271,17.65330758,18.35488394,19.10291769,18.79172667,21.15140666,18.85216089,18.1526566,16.75960139,15.68696688,16.85529594,15.95630547,16.29051019,16.29280313,16.6539924,16.15324262,15.39671093,14.04040898,14.27046863,17.72073099,17.07765432,16.90365705
